date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,festival_season_flag,back_to_school_flag,promo_type,customer_segment,returned_units,refund_amount,return_reason,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit,profit_margin_pct,year,month,year_month,quarter,day_of_week,is_weekend
2023-04-01,S014,PET-P0003,W07,SUP06,5.0,112.0,0,94,0.0,0,5068.35,1013.67,13.0,1,Sunny,Summer,0,1,Weekend Promo,Online,0,0.0,,Pet Shampoo,Pet Supplies,716.09,1165.14,61,Bhopal Central Plaza,Bhopal,Nationwide Traders,1.0,1487.9,29.36,2023,4,2023-04,2,Saturday,True
2023-04-01,S015,FUR-P0031,W04,SUP06,19.0,85.0,0,0,0.0,0,95105.45,5005.55,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,Wooden Chair Mini,Furniture,3526.79,5005.55,67,Patna MG Road Store,Patna,Nationwide Traders,,28096.440000000002,29.54,2023,4,2023-04,2,Saturday,True
2023-04-01,S015,GRO-P0026,W04,SUP19,2.0,183.0,0,0,0.0,0,626.84,313.42,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Ice Cream Tub Plus,Groceries,222.75,313.42,39,Patna MG Road Store,Patna,Cascade Vendors,,181.34000000000003,28.93,2023,4,2023-04,2,Saturday,True
2023-04-01,S016,PET-P0015,W06,SUP11,6.0,151.0,0,0,0.0,0,8286.0,1381.0,0.0,0,Cloudy,Summer,0,1,,Online,0,0.0,,Pet Bed Plus,Pet Supplies,712.12,1381.0,63,Guwahati Mall Outlet,Guwahati,Orbit Sourcing Ltd,,4013.2799999999997,48.43,2023,4,2023-04,2,Saturday,True
2023-04-01,S017,HOM-P0025,W01,SUP13,13.0,251.0,0,0,0.0,0,26926.38,2071.26,8.0,1,Sunny,Summer,0,1,Weekend Promo,Retail,0,0.0,,Decorative Vase Classic,Home Decor,1246.01,2251.37,75,Chandigarh High Street Store,Chandigarh,Pinnacle Wholesale,,10728.250000000002,39.84,2023,4,2023-04,2,Saturday,True
2023-04-01,S020,FUR-P0037,W05,SUP02,8.0,79.0,0,0,0.0,0,213358.24,26669.78,8.0,1,Heatwave,Summer,0,1,Weekend Promo,Online,0,0.0,,Wardrobe Mini,Furniture,15325.13,28988.89,46,Nashik Station Road Store,Nashik,Metro Wholesale Co.,,90757.2,42.54,2023,4,2023-04,2,Saturday,True
2023-04-01,S020,KIT-P0018,W05,SUP01,11.0,229.0,0,146,0.0,0,14890.04,1353.64,0.0,0,Sunny,Winter,0,0,,Corporate,2,2707.28,Defective,Blender Plus,Kitchen,974.32,1353.64,98,Nashik Station Road Store,Nashik,Sunrise Distributors,1.0,4172.52,28.02,2023,4,2023-04,2,Saturday,True
2023-04-01,S020,PET-P0035,W05,SUP02,5.0,77.0,0,56,0.0,0,1889.25,377.85,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Pet Bed Mini,Pet Supplies,256.43,377.85,32,Nashik Station Road Store,Nashik,Metro Wholesale Co.,1.0,607.0999999999999,32.13,2023,4,2023-04,2,Saturday,True
2023-04-01,S022,KIT-P0026,W01,SUP04,11.0,46.0,0,0,0.0,0,4865.74,442.34,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Storage Container Set Classic,Kitchen,308.7,442.34,31,Ludhiana Central Plaza,Ludhiana,Apex Trading Corp,,1470.04,30.21,2023,4,2023-04,2,Saturday,True
2023-04-01,S023,ELE-P0016,W05,SUP04,8.0,182.0,0,0,0.0,0,2426.56,303.32,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Extension Board,Electronics,207.28,303.32,75,Vadodara MG Road Store,Vadodara,Apex Trading Corp,,768.3199999999999,31.66,2023,4,2023-04,2,Saturday,True
2023-04-01,S024,KIT-P0029,W04,SUP06,7.0,404.0,0,0,0.0,0,22537.48,3219.64,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Chopping Board Classic,Kitchen,2224.05,3219.64,89,Ranchi Mall Outlet,Ranchi,Nationwide Traders,,6969.129999999997,30.92,2023,4,2023-04,2,Saturday,True
2023-04-01,S025,FUR-P0020,W07,SUP02,32.0,149.0,0,0,0.0,0,20267.52,633.36,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,Cushion Stool,Furniture,362.09,633.36,89,Raipur High Street Store,Raipur,Metro Wholesale Co.,,8680.640000000001,42.83,2023,4,2023-04,2,Saturday,True
2023-04-01,S025,GRO-P0016,W07,SUP05,11.0,197.0,0,0,0.0,0,1054.46,95.86,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Biscuits Pack,Groceries,58.7,95.86,86,Raipur High Street Store,Raipur,Bluewave Supplies,,408.76,38.76,2023,4,2023-04,2,Saturday,True
2023-04-02,S001,BEA-P0035,W01,SUP12,8.0,189.0,0,0,0.0,0,3916.32,489.54,0.0,0,Heatwave,Summer,0,1,,Online,0,0.0,,Shampoo 500ml Mini,Beauty,260.27,489.54,85,Pune Central Store,Pune,Vertex Global Trade,,1834.1600000000003,46.83,2023,4,2023-04,2,Sunday,True
2023-04-02,S001,CLO-P0004,W01,SUP06,9.0,125.0,0,0,0.0,0,3003.12,333.68,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Summer Dress,Clothing,179.78,333.68,62,Pune Central Store,Pune,Nationwide Traders,,1385.1,46.12,2023,4,2023-04,2,Sunday,True
2023-04-02,S002,BEA-P0026,W01,SUP11,13.0,141.0,0,0,0.0,0,9497.67,730.59,0.0,0,Heatwave,Summer,0,1,,Online,0,0.0,,Moisturizer Cream Classic,Beauty,422.47,730.59,86,Mumbai Andheri Store,Mumbai,Orbit Sourcing Ltd,,4005.5599999999995,42.17,2023,4,2023-04,2,Sunday,True
2023-04-02,S002,PET-P0015,W01,SUP11,9.0,205.0,0,0,0.0,0,12429.0,1381.0,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Pet Bed Plus,Pet Supplies,712.12,1381.0,63,Mumbai Andheri Store,Mumbai,Orbit Sourcing Ltd,,6019.92,48.43,2023,4,2023-04,2,Sunday,True
2023-04-02,S002,TOY-P0022,W01,SUP14,16.0,150.0,0,0,0.0,0,17334.08,1083.38,0.0,0,Sunny,Winter,0,0,,Wholesale,0,0.0,,Art Kit Classic,Toys,766.26,1083.38,49,Mumbai Andheri Store,Mumbai,Everest Supply Co,,5073.920000000002,29.27,2023,4,2023-04,2,Sunday,True
2023-04-02,S003,BEA-P0017,W02,SUP09,7.0,90.0,0,0,0.0,0,4090.38,584.34,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Perfume Plus,Beauty,362.04,584.34,53,Bengaluru Koramangala Store,Bengaluru,Golden Gate Imports,,1556.1,38.04,2023,4,2023-04,2,Sunday,True
2023-04-02,S003,GRO-P0033,W02,SUP09,28.0,240.0,0,0,0.0,0,13522.04,482.93,0.0,0,Cloudy,Summer,0,1,,Wholesale,0,0.0,,Wheat Flour 5kg Classic,Groceries,275.53,482.93,81,Bengaluru Koramangala Store,Bengaluru,Golden Gate Imports,,5807.200000000002,42.95,2023,4,2023-04,2,Sunday,True
2023-04-02,S003,HOM-P0005,W02,SUP03,15.0,81.0,126,0,6.0,0,7595.4,506.36,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,Decorative Vase,Home Decor,272.94,506.36,87,Bengaluru Koramangala Store,Bengaluru,Prime Vendors Ltd,0.0,3501.2999999999997,46.1,2023,4,2023-04,2,Sunday,True
2023-04-02,S003,HOM-P0022,W02,SUP08,9.0,29.0,67,0,9.0,0,12040.92,1337.88,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Table Lamp Classic,Home Decor,913.25,1337.88,42,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.0,3821.67,31.74,2023,4,2023-04,2,Sunday,True
2023-04-02,S003,TOY-P0029,W02,SUP11,11.0,37.0,0,0,0.0,0,13135.54,1194.14,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Action Figure Classic,Toys,691.05,1194.14,36,Bengaluru Koramangala Store,Bengaluru,Orbit Sourcing Ltd,,5533.990000000002,42.13,2023,4,2023-04,2,Sunday,True
2023-04-02,S004,GRO-P0014,W02,SUP01,13.0,55.0,83,0,8.0,0,3216.98,247.46,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Pasta 500g,Groceries,155.33,247.46,59,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.0,1197.6899999999998,37.23,2023,4,2023-04,2,Sunday,True
2023-04-02,S005,GRO-P0004,W03,SUP03,10.0,92.0,0,0,0.0,0,5458.8,545.88,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Green Tea Pack,Groceries,377.88,545.88,53,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,,1680.0,30.78,2023,4,2023-04,2,Sunday,True
2023-04-02,S005,KIT-P0022,W03,SUP01,53.0,17.0,60,0,8.0,0,161370.69,3044.73,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,Pressure Cooker Classic,Kitchen,1852.36,3044.73,32,Delhi Connaught Place Store,Delhi,Sunrise Distributors,0.0,63195.61,39.16,2023,4,2023-04,2,Sunday,True
2023-04-02,S005,SPO-P0006,W03,SUP17,7.0,110.0,0,0,0.0,0,29683.64,4240.52,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Running Shoes,Sports,2520.93,4240.52,47,Delhi Connaught Place Store,Delhi,Oceanic Import-Export,,12037.130000000001,40.55,2023,4,2023-04,2,Sunday,True
2023-04-02,S006,KIT-P0013,W02,SUP07,9.0,181.0,0,0,0.0,0,16683.21,1853.69,0.0,0,Cloudy,Summer,0,1,,Online,0,0.0,,Knife Set Plus,Kitchen,1098.88,1853.69,91,Hyderabad Central Plaza,Hyderabad,Horizon Goods Pvt Ltd,,6793.289999999997,40.72,2023,4,2023-04,2,Sunday,True
2023-04-02,S006,PET-P0012,W02,SUP06,4.0,40.0,0,0,0.0,0,1886.52,471.63,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Cat Litter Pack Plus,Pet Supplies,259.86,471.63,40,Hyderabad Central Plaza,Hyderabad,Nationwide Traders,,847.0799999999999,44.9,2023,4,2023-04,2,Sunday,True
2023-04-02,S006,SPO-P0017,W02,SUP13,12.0,65.0,0,48,0.0,0,46098.48,3841.54,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Skipping Rope Plus,Sports,2407.76,3841.54,30,Hyderabad Central Plaza,Hyderabad,Pinnacle Wholesale,1.0,17205.36,37.32,2023,4,2023-04,2,Sunday,True
2023-04-02,S006,STA-P0028,W02,SUP05,26.0,0.0,81,0,8.0,1,7998.9,307.65,9.0,1,Heatwave,Summer,0,1,Weekend Promo,Wholesale,0,0.0,,File Folder Pack Classic,Stationery,224.06,338.08,33,Hyderabad Central Plaza,Hyderabad,Bluewave Supplies,0.0,2173.3399999999992,27.17,2023,4,2023-04,2,Sunday,True
2023-04-02,S007,SPO-P0023,W04,SUP14,8.0,101.0,0,76,0.0,0,23602.24,2950.28,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Football Classic,Sports,2082.92,2950.28,46,Kolkata MG Road Store,Kolkata,Everest Supply Co,1.0,6938.880000000001,29.4,2023,4,2023-04,2,Sunday,True
2023-04-02,S009,FUR-P0034,W01,SUP11,7.0,71.0,0,50,0.0,0,41815.13,5973.59,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Bookshelf Mini,Furniture,4003.62,5973.59,33,Jaipur High Street Store,Jaipur,Orbit Sourcing Ltd,1.0,13789.789999999997,32.98,2023,4,2023-04,2,Sunday,True
2023-04-02,S009,HOM-P0020,W01,SUP07,27.0,213.0,0,0,0.0,0,89838.18,3327.34,0.0,0,Sunny,Summer,0,1,,Corporate,0,0.0,,Fairy Lights Classic,Home Decor,2140.66,3327.34,71,Jaipur High Street Store,Jaipur,Horizon Goods Pvt Ltd,,32040.36,35.66,2023,4,2023-04,2,Sunday,True
2023-04-02,S010,CLO-P0015,W01,SUP05,9.0,103.0,0,0,0.0,0,2580.21,286.69,0.0,0,Heatwave,Summer,0,1,,Corporate,0,0.0,,Night Suit,Clothing,159.33,286.69,75,Lucknow City Centre Store,Lucknow,Bluewave Supplies,,1146.24,44.42,2023,4,2023-04,2,Sunday,True
2023-04-02,S011,CLO-P0007,W05,SUP06,6.0,162.0,0,0,0.0,0,2711.52,451.92,5.0,1,Heatwave,Summer,0,1,Weekend Promo,Retail,0,0.0,,Winter Jacket,Clothing,271.08,475.71,81,Surat Ring Road Store,Surat,Nationwide Traders,,1085.04,40.02,2023,4,2023-04,2,Sunday,True
2023-04-02,S011,CLO-P0018,W05,SUP06,7.0,114.0,0,0,0.0,0,3870.02,552.86,0.0,0,Heatwave,Summer,0,1,,Online,0,0.0,,Cargo Pants,Clothing,325.42,552.86,40,Surat Ring Road Store,Surat,Nationwide Traders,,1592.08,41.14,2023,4,2023-04,2,Sunday,True
2023-04-02,S011,STA-P0027,W05,SUP04,28.0,99.0,0,0,0.0,0,4900.84,175.03,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,Printer Paper Ream Classic,Stationery,93.79,175.03,42,Surat Ring Road Store,Surat,Apex Trading Corp,,2274.72,46.41,2023,4,2023-04,2,Sunday,True
2023-04-02,S012,GRO-P0003,W05,SUP03,38.0,85.0,0,0,0.0,0,5517.6,145.2,0.0,0,Heatwave,Summer,0,1,,Wholesale,0,0.0,,Wheat Flour 5kg,Groceries,83.06,145.2,58,Nagpur Station Road Store,Nagpur,Prime Vendors Ltd,,2361.32,42.8,2023,4,2023-04,2,Sunday,True
2023-04-02,S013,CLO-P0005,W07,SUP06,8.0,65.0,101,0,13.0,0,4234.24,529.28,0.0,0,Sunny,Summer,0,1,,Corporate,0,0.0,,Hoodie,Clothing,337.97,529.28,72,Indore Downtown Store,Indore,Nationwide Traders,0.0,1530.4799999999996,36.15,2023,4,2023-04,2,Sunday,True
2023-04-02,S014,FUR-P0013,W07,SUP08,7.0,110.0,0,0,0.0,0,2900.73,414.39,15.0,1,Sunny,Summer,0,1,Weekend Promo,Retail,0,0.0,,Ottoman Stool,Furniture,280.8,487.52,54,Bhopal Central Plaza,Bhopal,Summit Supply Chain,,935.1299999999999,32.24,2023,4,2023-04,2,Sunday,True
2023-04-02,S016,FUR-P0002,W06,SUP02,45.0,210.0,0,0,0.0,0,4173.75,92.75,10.0,1,Sunny,Summer,0,1,Weekend Promo,Wholesale,0,0.0,,Office Chair,Furniture,64.56,103.06,60,Guwahati Mall Outlet,Guwahati,Metro Wholesale Co.,,1268.5499999999997,30.39,2023,4,2023-04,2,Sunday,True
2023-04-02,S016,GRO-P0002,W06,SUP03,25.0,91.0,0,0,0.0,0,13584.5,543.38,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Sunflower Oil 1L,Groceries,320.2,543.38,55,Guwahati Mall Outlet,Guwahati,Prime Vendors Ltd,,5579.5,41.07,2023,4,2023-04,2,Sunday,True
2023-04-02,S016,TOY-P0008,W06,SUP02,40.0,83.0,0,0,0.0,0,8796.0,219.9,0.0,0,Sunny,Summer,0,1,,Corporate,0,0.0,,Water Gun,Toys,158.62,219.9,81,Guwahati Mall Outlet,Guwahati,Metro Wholesale Co.,,2451.2,27.87,2023,4,2023-04,2,Sunday,True
2023-04-02,S017,CLO-P0023,W01,SUP04,21.0,140.0,0,0,0.0,0,5950.98,283.38,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,Kurta Set Plus,Clothing,155.52,283.38,84,Chandigarh High Street Store,Chandigarh,Apex Trading Corp,,2685.0599999999995,45.12,2023,4,2023-04,2,Sunday,True
2023-04-02,S019,KIT-P0007,W02,SUP10,5.0,203.0,0,0,0.0,0,10514.2,2102.84,19.0,1,Sunny,Summer,0,1,Weekend Promo,Retail,0,0.0,,Steel Cookware Set,Kitchen,1814.67,2596.1,94,Kochi Ring Road Store,Kochi,Silverline Merchandise,,1440.8500000000004,13.7,2023,4,2023-04,2,Sunday,True
2023-04-02,S020,CLO-P0004,W05,SUP06,14.0,45.0,101,0,16.0,0,4204.34,300.31,10.0,1,Cold,Winter,0,0,Weekend Promo,Online,0,0.0,,Summer Dress,Clothing,179.78,333.68,62,Nashik Station Road Store,Nashik,Nationwide Traders,0.0,1687.42,40.14,2023,4,2023-04,2,Sunday,True
2023-04-02,S020,FUR-P0020,W05,SUP02,7.0,98.0,0,0,0.0,0,4433.52,633.36,0.0,0,Sunny,Summer,0,1,,Online,1,633.36,Damaged in Transit,Cushion Stool,Furniture,362.09,633.36,89,Nashik Station Road Store,Nashik,Metro Wholesale Co.,,1898.8900000000008,42.83,2023,4,2023-04,2,Sunday,True
2023-04-02,S020,STA-P0034,W05,SUP06,13.0,278.0,0,0,0.0,0,4909.32,377.64,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,School Bag Mini,Stationery,237.73,377.64,97,Nashik Station Road Store,Nashik,Nationwide Traders,,1818.83,37.05,2023,4,2023-04,2,Sunday,True
2023-04-02,S021,TOY-P0023,W02,SUP14,10.0,101.0,0,0,0.0,0,8609.5,860.95,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,Slime Kit Classic,Toys,613.1,860.95,77,Visakhapatnam Downtown Store,Visakhapatnam,Everest Supply Co,,2478.5,28.79,2023,4,2023-04,2,Sunday,True
2023-04-02,S022,SPO-P0028,W01,SUP08,12.0,128.0,0,103,0.0,0,54874.92,4572.91,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Cycling Helmet Classic,Sports,2993.49,4572.91,70,Ludhiana Central Plaza,Ludhiana,Summit Supply Chain,1.0,18953.04,34.54,2023,4,2023-04,2,Sunday,True
2023-04-02,S023,BEA-P0008,W05,SUP09,11.0,252.0,0,0,0.0,0,7921.21,720.11,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Face Serum,Beauty,532.87,720.11,68,Vadodara MG Road Store,Vadodara,Golden Gate Imports,,2059.6400000000003,26.0,2023,4,2023-04,2,Sunday,True
2023-04-02,S023,SPO-P0031,W05,SUP17,5.0,209.0,0,80,0.0,0,7048.35,1409.67,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Yoga Mat Mini,Sports,882.07,1409.67,34,Vadodara MG Road Store,Vadodara,Oceanic Import-Export,1.0,2638.0,37.43,2023,4,2023-04,2,Sunday,True
2023-04-02,S024,BEA-P0023,W04,SUP07,2.0,104.0,0,0,0.0,0,1150.42,575.21,0.0,0,Cloudy,Summer,0,1,,Online,0,0.0,,Lipstick Classic,Beauty,297.16,575.21,73,Ranchi Mall Outlet,Ranchi,Horizon Goods Pvt Ltd,,556.1,48.34,2023,4,2023-04,2,Sunday,True
2023-04-02,S024,HOM-P0002,W04,SUP04,10.0,110.0,0,0,0.0,0,25100.4,2510.04,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Table Lamp,Home Decor,1602.43,2510.04,60,Ranchi Mall Outlet,Ranchi,Apex Trading Corp,,9076.1,36.16,2023,4,2023-04,2,Sunday,True
2023-04-02,S024,KIT-P0001,W04,SUP11,9.0,8.0,72,0,10.0,0,25386.93,2820.77,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Non-Stick Pan,Kitchen,1494.54,2820.77,32,Ranchi Mall Outlet,Ranchi,Orbit Sourcing Ltd,0.0,11936.07,47.02,2023,4,2023-04,2,Sunday,True
2023-04-02,S025,FUR-P0019,W07,SUP08,9.0,150.0,0,0,0.0,0,410.36,102.59,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Console Table,Furniture,65.72,102.59,48,Raipur High Street Store,Raipur,Summit Supply Chain,,-181.12,-44.14,2023,4,2023-04,2,Sunday,True
2023-04-03,S001,GRO-P0009,W01,SUP05,4.0,89.0,0,0,0.0,0,719.24,179.81,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,Coffee Powder 250g,Groceries,130.38,179.81,40,Pune Central Store,Pune,Bluewave Supplies,,197.72000000000003,27.49,2023,4,2023-04,2,Monday,False
2023-04-03,S002,CLO-P0016,W01,SUP05,5.0,158.0,0,0,0.0,0,1367.1,273.42,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Ethnic Saree,Clothing,185.62,273.42,80,Mumbai Andheri Store,Mumbai,Bluewave Supplies,,438.9999999999999,32.11,2023,4,2023-04,2,Monday,False
2023-04-03,S002,CLO-P0030,W01,SUP09,32.0,56.0,144,0,6.0,0,8286.72,258.96,31.0,1,Sunny,Summer,0,1,Clearance Sale,Wholesale,0,0.0,,Ethnic Kurti Classic,Clothing,275.23,375.31,86,Mumbai Andheri Store,Mumbai,Golden Gate Imports,0.0,-520.6400000000012,-6.28,2023,4,2023-04,2,Monday,False
2023-04-03,S002,ELE-P0007,W01,SUP04,8.0,92.0,0,0,0.0,0,4407.6,550.95,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,HDMI Cable,Electronics,324.36,550.95,67,Mumbai Andheri Store,Mumbai,Apex Trading Corp,,1812.7200000000003,41.13,2023,4,2023-04,2,Monday,False
2023-04-03,S003,KIT-P0014,W02,SUP16,31.0,126.0,0,0,0.0,0,82076.22,2647.62,0.0,0,Sunny,Summer,0,1,,Corporate,0,0.0,,Mixer Grinder Plus,Kitchen,1618.59,2647.62,96,Bengaluru Koramangala Store,Bengaluru,Crescent Traders,,31899.93,38.87,2023,4,2023-04,2,Monday,False
2023-04-03,S003,STA-P0023,W02,SUP01,16.0,181.0,0,118,0.0,0,4201.44,262.59,0.0,0,Sunny,Summer,0,1,,Corporate,0,0.0,,Geometry Box Classic,Stationery,139.18,262.59,84,Bengaluru Koramangala Store,Bengaluru,Sunrise Distributors,1.0,1974.5599999999995,47.0,2023,4,2023-04,2,Monday,False
2023-04-03,S004,ELE-P0006,W02,SUP07,5.0,75.0,0,0,0.0,0,1296.3,259.26,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Wireless Earbuds,Electronics,152.76,259.26,54,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,,532.5,41.08,2023,4,2023-04,2,Monday,False
2023-04-03,S004,HOM-P0014,W02,SUP10,6.0,77.0,0,0,0.0,0,4039.8,673.3,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Wall Art Canvas Plus,Home Decor,461.62,673.3,62,Chennai T Nagar Store,Chennai,Silverline Merchandise,,1270.08,31.44,2023,4,2023-04,2,Monday,False
2023-04-03,S005,SPO-P0017,W03,SUP13,6.0,48.0,0,0,0.0,0,23049.24,3841.54,0.0,0,Unknown,Summer,0,1,,Online,0,0.0,,Skipping Rope Plus,Sports,2407.76,3841.54,30,Delhi Connaught Place Store,Delhi,Pinnacle Wholesale,,8602.68,37.32,2023,4,2023-04,2,Monday,False
2023-04-03,S006,CLO-P0036,W02,SUP09,18.0,141.0,0,0,0.0,0,13026.42,723.69,0.0,0,Sunny,Summer,0,1,,Corporate,0,0.0,,Cargo Pants Classic,Clothing,491.83,723.69,93,Hyderabad Central Plaza,Hyderabad,Golden Gate Imports,,4173.48,32.04,2023,4,2023-04,2,Monday,False
2023-04-03,S006,STA-P0028,W02,SUP05,0.0,0.0,81,0,7.0,1,0.0,338.08,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,File Folder Pack Classic,Stationery,224.06,338.08,33,Hyderabad Central Plaza,Hyderabad,Bluewave Supplies,0.0,0.0,,2023,4,2023-04,2,Monday,False
2023-04-03,S006,STA-P0030,W02,SUP02,9.0,88.0,0,65,0.0,0,4834.62,537.18,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Calculator Mini,Stationery,377.45,537.18,38,Hyderabad Central Plaza,Hyderabad,Metro Wholesale Co.,1.0,1437.5700000000002,29.73,2023,4,2023-04,2,Monday,False
2023-04-03,S009,BEA-P0026,W01,SUP11,3.0,118.0,0,0,0.0,0,2191.77,730.59,0.0,0,Sunny,Summer,0,1,,Online,0,0.0,,Moisturizer Cream Classic,Beauty,422.47,730.59,86,Jaipur High Street Store,Jaipur,Orbit Sourcing Ltd,,924.3599999999999,42.17,2023,4,2023-04,2,Monday,False
2023-04-03,S009,CLO-P0001,W01,SUP03,5.0,110.0,0,0,0.0,0,1847.9,369.58,0.0,0,Sunny,Summer,0,1,,Online,1,369.58,Customer Changed Mind,Cotton T-Shirt,Clothing,203.61,369.58,78,Jaipur High Street Store,Jaipur,Prime Vendors Ltd,,829.85,44.91,2023,4,2023-04,2,Monday,False
2023-04-03,S009,ELE-P0032,W01,SUP05,11.0,174.0,0,0,0.0,0,222932.71,20266.61,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Wireless Earbuds Classic,Electronics,13163.92,20266.61,92,Jaipur High Street Store,Jaipur,Bluewave Supplies,,78129.59,35.05,2023,4,2023-04,2,Monday,False
2023-04-03,S009,KIT-P0002,W01,SUP05,3.0,108.0,0,0,0.0,0,14061.27,4687.09,0.0,0,Unknown,Summer,0,1,,Retail,0,0.0,,Pressure Cooker,Kitchen,3006.82,4687.09,84,Jaipur High Street Store,Jaipur,Bluewave Supplies,,5040.8099999999995,35.85,2023,4,2023-04,2,Monday,False
2023-04-03,S010,ELE-P0015,W01,SUP04,5.0,93.0,0,0,0.0,0,3439.15,687.83,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,LED Strip Lights,Electronics,389.21,687.83,53,Lucknow City Centre Store,Lucknow,Apex Trading Corp,,1493.1000000000001,43.41,2023,4,2023-04,2,Monday,False
2023-04-03,S010,TOY-P0015,W01,SUP06,2.0,108.0,0,0,0.0,0,451.06,225.53,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Kite Set,Toys,137.29,225.53,51,Lucknow City Centre Store,Lucknow,Nationwide Traders,,176.48000000000002,39.13,2023,4,2023-04,2,Monday,False
2023-04-03,S011,BEA-P0001,W05,SUP04,9.0,232.0,0,0,0.0,0,7207.83,800.87,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Face Wash,Beauty,416.7,800.87,96,Surat Ring Road Store,Surat,Apex Trading Corp,,3457.53,47.97,2023,4,2023-04,2,Monday,False
2023-04-03,S011,STA-P0034,W05,SUP06,8.0,239.0,0,0,0.0,0,3021.12,377.64,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,School Bag Mini,Stationery,237.73,377.64,97,Surat Ring Road Store,Surat,Nationwide Traders,,1119.28,37.05,2023,4,2023-04,2,Monday,False
2023-04-03,S011,TOY-P0020,W05,SUP02,38.0,83.0,0,0,0.0,0,20676.18,544.11,0.0,0,Sunny,Summer,0,1,,Wholesale,0,0.0,,Card Game Set,Toys,322.82,544.11,80,Surat Ring Road Store,Surat,Metro Wholesale Co.,,8409.02,40.67,2023,4,2023-04,2,Monday,False
2023-04-03,S012,GRO-P0026,W05,SUP19,30.0,13.0,85,0,26.0,0,9402.6,313.42,0.0,0,Unknown,Summer,0,1,,Corporate,0,0.0,,Ice Cream Tub Plus,Groceries,222.75,313.42,39,Nagpur Station Road Store,Nagpur,Cascade Vendors,0.0,2720.1000000000004,28.93,2023,4,2023-04,2,Monday,False
2023-04-03,S014,TOY-P0025,W07,SUP19,6.0,24.0,45,0,0.0,0,5087.4,847.9,0.0,0,Heatwave,Summer,0,1,,Online,0,0.0,,Card Game Set Classic,Toys,618.14,847.9,30,Bhopal Central Plaza,Bhopal,Cascade Vendors,0.0,1378.5599999999995,27.1,2023,4,2023-04,2,Monday,False
